group_id,point_id,x,y,z,rx,ry,rz,speed,comment
117,46,1.402387401,2.221318988,0.595740488,-1.570129919,0.014731759,-3.096416792,80,
117,47,1.372363827,2.222119625,0.596225446,-1.569929097,0.016501991,-3.089125617,80,
117,48,1.341675417,2.223962383,0.596551509,-1.569816234,0.017293899,-3.084994298,80,
117,49,1.311443259,2.223960069,0.596854117,-1.5700654,0.011787378,-3.079764231,80,
117,50,1.280737975,2.223951987,0.597099276,-1.570949058,-0.002564267,-3.082101371,80,
117,51,1.250543222,2.223951331,0.597207722,-1.56957801,0.020767434,-3.082990788,80,
117,52,1.220348468,2.223950676,0.59731593,-1.569610904,0.019099033,-3.079587115,80,
117,53,1.214449677,2.2539468,0.59561299,-1.569854871,0.017025428,-3.08639518,80,
117,54,1.244789082,2.253949636,0.595503648,-1.570022409,0.015713155,-3.092421275,80,
117,55,1.275189944,2.253951473,0.595394211,-1.570171149,0.01440414,-3.098257297,80,
117,56,1.305622566,2.253954993,0.595186845,-1.570278934,0.013381638,-3.102980772,80,
117,57,1.336075043,2.253960348,0.594880069,-1.570381426,0.012424859,-3.108230194,80,
117,58,1.366547711,2.253966673,0.594511358,-1.570444409,0.011742856,-3.111655485,80,
117,59,1.397011386,2.25397483,0.594024227,-1.570522677,0.011000026,-3.116720718,80,
117,60,1.427517183,2.253982367,0.593491235,-1.570558748,0.010585389,-3.119169045,80,
117,61,1.458075168,2.253991939,0.592805165,-1.570617956,0.010052809,-3.123853526,80,
117,62,1.48863586,2.25399922,0.592079825,-1.570642801,0.009792789,-3.125929218,80,
117,63,1.519309073,2.254007281,0.591168785,-1.570690273,0.009445207,-3.13036608,80,
117,64,1.55010947,2.254012933,0.590201275,-1.570711926,0.009296872,-3.132524713,80,
117,65,1.580768325,2.254013952,0.589034559,-1.570748944,0.009141559,-3.136413701,80,
117,66,1.612141248,2.25263893,0.587812912,-1.570772295,0.009067687,-3.138948557,80,
117,67,1.642138703,2.251736405,0.586311651,-1.570788155,0.009013563,-3.140690215,80,
117,68,1.673414443,2.251539559,0.584538432,-1.570831786,0.009106157,3.137699833,80,
117,69,1.703832608,2.251661012,0.582608102,-1.570847373,0.009155151,3.136021782,80,
117,70,1.710007535,2.25175346,0.582233217,-1.570861728,0.009200024,3.13448617,80,
117,71,1.657872308,2.284030117,0.583807118,-1.570907815,0.009481625,3.129839038,80,
117,72,1.627931983,2.284010203,0.585244013,-1.570927752,0.009620002,3.12793901,80,
117,73,1.596976223,2.284013703,0.586676311,-1.57097707,0.010074592,3.123654884,80,
117,74,1.566152358,2.284012843,0.587852799,-1.571003838,0.010316356,3.121493978,80,
117,75,1.535388561,2.284007408,0.588953654,-1.571057356,0.010865017,3.117589323,80,
117,76,1.504788506,2.284000677,0.589865892,-1.571103593,0.011328131,3.114495703,80,
117,77,1.473957605,2.283989886,0.5907155,-1.571168,0.011992965,3.11064136,80,
117,78,1.443652244,2.283983811,0.591398768,-1.571240981,0.012720996,3.106680696,80,
117,79,1.412908734,2.284091512,0.592034539,-1.571328329,0.013573468,3.102457698,80,
117,80,1.382851634,2.284996969,0.592461328,-1.571438622,0.014593548,3.097643884,80,
117,81,1.3522624,2.286453493,0.592801044,-1.571564893,0.015705268,3.092742004,80,
117,82,1.322052279,2.286458315,0.593083085,-1.571739036,0.017122304,3.086623293,80,
117,83,1.291487871,2.28646916,0.593367017,-1.571916599,0.018478204,3.081088051,80,
117,84,1.261211145,2.286472802,0.593472857,-1.572138065,0.020525133,3.07631044,80,
117,85,1.231036255,2.286474655,0.593573633,-1.572138065,0.020525133,3.07631044,80,
117,86,1.223727434,2.316476923,0.591396771,-1.571992789,0.019086577,3.078995947,80,
117,87,1.254085918,2.31647449,0.591296154,-1.57174296,0.01715273,3.086490026,80,
117,88,1.284357953,2.316471609,0.591194891,-1.571631733,0.016277424,3.090322817,80,
117,89,1.314876287,2.316463022,0.5909522,-1.571448084,0.014676735,3.097245405,80,
117,90,1.345204752,2.316455596,0.590669426,-1.571382245,0.014091656,3.100047603,80,
117,91,1.375709641,2.316439579,0.590283704,-1.571248133,0.01278914,3.106305359,80,
117,92,1.406066493,2.316426437,0.589834161,-1.571207229,0.012396063,3.108470198,80,
117,93,1.436658218,2.316397645,0.58929189,-1.571275146,0.018300153,3.115054376,80,
117,94,1.467040171,2.316376916,0.588657724,-1.571497959,0.031496736,3.119087218,80,
117,95,1.497796516,2.316324604,0.587928328,-1.571412691,0.038484241,3.125575881,80,
117,96,1.528172597,2.316296619,0.587083561,-1.571351246,0.038379587,3.127132982,80,
117,97,1.559112635,2.316210491,0.586118023,-1.571178228,0.038179688,3.131588793,80,
117,98,1.589522703,2.316171071,0.585026722,-1.57111031,0.038111796,3.133353684,80,
117,99,1.620837642,2.314794055,0.583805128,-1.570935126,0.038012943,3.137940586,80,
117,100,1.650950426,2.31402369,0.582398196,-1.57087772,0.037984389,3.139450287,80,
117,101,1.6587516,2.314030117,0.582023564,-1.570820356,0.037955748,3.140959986,80,
117,102,1.659253908,2.345990942,0.579881545,-1.570639932,0.038021159,-3.137478504,80,
117,103,1.629182241,2.346048646,0.581249483,-1.570587683,0.03804211,-3.136107467,80,
117,104,1.598295536,2.34616437,0.582566663,-1.570535406,0.03806299,-3.134736427,80,
117,105,1.567653274,2.346225332,0.583662726,-1.570359449,0.038235362,-3.130165276,80,
117,106,1.536911726,2.346293889,0.584672525,-1.570295323,0.038298753,-3.128509703,80,
117,107,1.506319869,2.346337665,0.585516635,-1.570117178,0.038584754,-3.123990028,80,
117,108,1.475763982,2.346375769,0.58629251,-1.570046522,0.038684527,-3.122209538,80,
117,109,1.44524133,2.346403913,0.5869251,-1.570053029,0.030798382,-3.117413332,80,
117,110,1.414796406,2.346425449,0.587512547,-1.570378756,0.016905377,-3.116857455,80,
117,111,1.384312152,2.346443026,0.587961342,-1.570447572,0.011706217,-3.111828898,80,
117,112,1.353966527,2.34645427,0.588390062,-1.570409494,0.012142488,-3.109763826,80,
117,113,1.323455422,2.346465174,0.58867314,-1.570286577,0.013299455,-3.103311663,80,
117,114,1.293142257,2.346470608,0.58895226,-1.570225149,0.013951877,-3.100684515,80,
117,115,1.262608335,2.346476168,0.589066946,-1.570046632,0.015482541,-3.09325137,80,
117,116,1.232359999,2.346477227,0.589166676,-1.569888087,0.016792463,-3.08761055,80,
117,117,1.232589384,2.379054953,0.58664101,-1.569670031,0.018487582,-3.080787738,80,
117,118,1.262741514,2.379050018,0.586550519,-1.56957801,0.020767434,-3.082990788,80,
117,119,1.29308001,2.379033464,0.586450532,-1.56957801,0.020767434,-3.082990788,80,
117,120,1.323484125,2.379006609,0.586197857,-1.569716234,0.018107603,-3.082066594,80,
117,121,1.353666074,2.378993103,0.585944458,-1.569251876,0.030271357,-3.090579096,80,
117,122,1.384210061,2.377921832,0.58564437,-1.56884988,0.03873467,-3.091337911,80,
117,123,1.414332725,2.376659887,0.585309428,-1.569022485,0.040815699,-3.098154207,80,
117,124,1.44502049,2.376409854,0.584739471,-1.569170381,0.040541653,-3.101498403,80,
117,125,1.475273933,2.376396189,0.584117949,-1.569444332,0.039903509,-3.107719838,80,
117,126,1.506058522,2.376348974,0.583343582,-1.569599789,0.039588706,-3.111373465,80,
117,127,1.536474815,2.376317677,0.582515812,-1.569785122,0.039187633,-3.115791,80,
117,128,1.567289019,2.37624996,0.581510584,-1.569923181,0.038925823,-3.119162763,80,
117,129,1.598023428,2.376179571,0.580430959,-1.570068849,0.038653039,-3.12277169,80,
117,130,1.628830194,2.376088911,0.579135538,-1.57018724,0.038468827,-3.125758792,80,
117,131,1.659143013,2.375994242,0.577774854,-1.570313631,0.038280676,-3.12898209,80,
117,132,1.660132223,2.375990942,0.577729953,-1.570422454,0.038170652,-3.131796989,80,
117,133,1.661010538,2.405990942,0.575578362,-1.570547043,0.03805835,-3.135041546,80,
117,134,1.630717265,2.406639824,0.576873826,-1.570626989,0.038026356,-3.137138811,80,
117,135,1.59932462,2.408319108,0.578032373,-1.570733473,0.037973519,-3.139937962,80,
117,136,1.568979741,2.40839895,0.579016043,-1.570836774,0.037963956,3.14052778,80,
117,137,1.538133454,2.408589157,0.579928334,-1.57092538,0.038008102,3.138196818,80,
117,138,1.507816097,2.40865062,0.580688374,-1.571028348,0.038053447,3.135494537,80,
117,139,1.477135416,2.408778629,0.581378968,-1.571133114,0.038134618,3.132760762,80,
117,140,1.446837664,2.408824473,0.581948864,-1.571248559,0.038252559,3.129769216,80,
117,141,1.416277664,2.408908009,0.582467912,-1.571366369,0.038405379,3.126749358,80,
117,142,1.385993456,2.408940351,0.582871551,-1.571468452,0.038575362,3.12416753,80,
117,143,1.355518648,2.408992768,0.583250717,-1.571616926,0.038821334,3.120455202,80,
117,144,1.325243697,2.409013137,0.583504346,-1.57171453,0.039024836,3.118062956,80,
117,145,1.294793778,2.409041635,0.583748703,-1.57190901,0.039399402,3.113354925,80,
117,146,1.264525546,2.409052091,0.583857028,-1.572014572,0.039643694,3.110866707,80,
117,147,1.234267521,2.409059914,0.583946902,-1.572260915,0.040158006,3.105132812,80,
117,148,1.230468909,2.439064802,0.581265001,-1.572377872,0.040437042,3.102494551,80,
117,149,1.260693827,2.439059681,0.581179069,-1.572543868,0.037658947,3.095014121,80,
117,150,1.291144683,2.43904551,0.581089094,-1.572336414,0.030719919,3.091358068,80,
117,151,1.321430695,2.439028145,0.580850124,-1.572040415,0.019562467,3.078107665,80,
117,152,1.351847356,2.43899924,0.580603081,-1.572136624,0.020511056,3.076336724,80,
117,153,1.382182685,2.438965656,0.580245831,-1.572138065,0.020525133,3.07631044,80,
117,154,1.412576769,2.438921278,0.579854938,-1.573552858,0.043462716,3.078234535,80,
117,155,1.44299127,2.438864424,0.579362407,-1.573296682,0.042363388,3.082633402,80,
117,156,1.4734248,2.438798018,0.578811147,-1.573008979,0.041778798,3.088674685,80,
117,157,1.503925383,2.4387093,0.578158612,-1.572733401,0.041195796,3.094601362,80,
117,158,1.534428218,2.438612507,0.577419414,-1.572504616,0.040705511,3.099645159,80,
117,159,1.565075161,2.438471588,0.576571326,-1.572291936,0.040232218,3.104431436,80,
117,160,1.595636443,2.438343324,0.575600158,-1.572116212,0.039853556,3.108482318,80,
117,161,1.626526836,2.43810812,0.574491736,-1.57194044,0.039472312,3.112612595,80,
117,162,1.656742502,2.437976193,0.573248987,-1.571797646,0.039178743,3.116037267,80,
117,163,1.661230576,2.437956596,0.573064356,-1.571655072,0.038901016,3.119518842,80,
117,164,1.662115686,2.467956596,0.570544356,-1.571525616,0.038662011,3.122729093,80,
117,165,1.631672965,2.468165573,0.571761658,-1.57141758,0.038492553,3.12545214,80,
117,166,1.60096659,2.468344713,0.572875442,-1.571284964,0.038291045,3.128830173,80,
117,167,1.570291149,2.468498566,0.573815374,-1.571207786,0.038209369,3.130822034,80,
117,168,1.539658369,2.46863241,0.574685186,-1.571048822,0.03806221,3.134957736,80,
117,169,1.509198467,2.468721198,0.57539996,-1.570988548,0.038036375,3.136538432,80,
117,170,1.478524331,2.468833763,0.576074936,-1.57089812,0.037994548,3.13891367,80,
117,171,1.44828081,2.468871407,0.576608173,-1.570762048,0.037958511,-3.140690001,80,
117,172,1.417674267,2.468970947,0.577119295,-1.570694293,0.037994054,-3.13890728,80,
117,173,1.387608175,2.469373742,0.577463428,-1.570589893,0.038041226,-3.136165435,80,
117,174,1.357126179,2.470363087,0.577744107,-1.570468021,0.038122376,-3.132980304,80,
117,175,1.326948087,2.470384028,0.577970223,-1.570374573,0.03822038,-3.130556133,80,
117,176,1.296631142,2.470418484,0.578194926,-1.570227044,0.038396848,-3.126765673,80,
117,177,1.266274007,2.470447838,0.578297733,-1.570135702,0.038558535,-3.124457554,80,
117,178,1.236117695,2.470455867,0.578378524,-1.569969874,0.03882194,-3.120304728,80,
117,179,1.228824776,2.500310192,0.574795323,-1.569852559,0.039073057,-3.117438657,80,
117,180,1.259181936,2.500321575,0.574793128,-1.569669024,0.039417311,-3.112997426,80,
117,181,1.289539088,2.500332957,0.574790131,-1.569507836,0.039786653,-3.109214107,80,
117,182,1.319896229,2.50034434,0.574786333,-1.569297658,0.040221513,-3.104345237,80,
117,183,1.350253358,2.500355721,0.574781733,-1.569077813,0.040713436,-3.099402844,80,
117,184,1.38037534,2.500336243,0.574542232,-1.56880259,0.04131563,-3.093367953,80,
117,185,1.410392171,2.500302964,0.574197912,-1.568529815,0.0418557,-3.087487405,80,
117,186,1.440926761,2.500196089,0.573766585,-1.568154666,0.04279692,-3.079924174,80,
117,187,1.47126443,2.500116495,0.573278015,-1.568174316,0.043529429,-3.081409723,80,
117,188,1.501799221,2.4999791,0.572704518,-1.568175951,0.043588603,-3.081529735,80,
117,189,1.532247056,2.499852229,0.57204591,-1.568175951,0.043588603,-3.081529735,80,
117,190,1.562983466,2.499592176,0.571300817,-1.568216656,0.042525391,-3.080994615,80,
